,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
66,66,66,66,66,66,naliya,0,IN,1579714415,45,23.27,68.83,66.65,13.91
67,67,67,67,67,67,sorong,94,ID,1579714491,95,-0.88,131.25,72.1,1.43
68,68,68,68,68,68,silver city,90,US,1579714491,93,34.53,-93.51,35.6,4.7
69,69,69,69,69,69,hasaki,75,JP,1579714492,69,35.73,140.83,39.2,2.24
70,70,70,70,70,70,buala,88,SB,1579714492,84,-8.14,159.59,79.23,6.24
71,71,71,71,71,71,loubomo,85,CG,1579714492,84,-4.2,12.67,78.19,1.83
72,72,72,72,72,72,namibe,13,AO,1579714492,82,-15.2,12.15,74.84,13.73
73,73,73,73,73,73,eureka,90,US,1579714567,66,40.8,-124.16,54.0,4.7
74,74,74,74,74,74,najran,20,SA,1579714567,25,17.49,44.13,75.2,13.87
75,75,75,75,75,75,pangody,100,RU,1579714567,93,65.85,74.49,-0.56,19.71
76,76,76,76,76,76,dwarka,28,IN,1579714567,54,22.24,68.97,72.82,19.28
77,77,77,77,77,77,ribeira grande,40,ES,1579714568,76,42.75,-8.44,60.01,12.75
78,78,78,78,78,78,minggang,57,CN,1579714568,84,32.46,114.05,38.5,2.33
79,79,79,79,79,79,fonte boa,20,IT,1579714568,80,45.78,11.87,39.99,1.61
80,80,80,80,80,80,faanui,100,PF,1579714568,77,-16.48,-151.75,82.53,14.34
81,81,81,81,81,81,houma,1,US,1579714445,66,29.6,-90.72,51.01,10.29
82,82,82,82,82,82,powell river,1,US,1579714568,32,40.16,-83.08,35.01,9.17
83,83,83,83,83,83,butaritari,100,KI,1579714568,63,3.07,172.79,84.42,1.21
84,84,84,84,84,84,cabo san lucas,75,BR,1579714290,74,-8.28,-35.03,84.2,8.05
85,85,85,85,85,85,pestravka,100,RU,1579714568,91,52.41,49.96,24.71,9.44
86,86,86,86,86,86,hay river,75,GB,1579714568,100,52.07,-3.13,48.0,2.98
87,87,87,87,87,87,leua,20,SK,1579714569,85,48.22,18.61,32.0,1.12
88,88,88,88,88,88,palana,49,RU,1579714569,97,59.12,159.97,-7.94,3.04
89,89,89,89,89,89,abu samrah,8,IN,1579714569,45,24.6,72.7,60.4,12.26
90,90,90,90,90,90,amalapuram,20,IN,1579714569,69,16.58,82.02,78.8,4.7
91,91,91,91,91,91,cape town,0,CL,1579714569,38,-36.41,-71.9,87.8,3.36
92,92,92,92,92,92,nador,51,MA,1579714569,48,35.17,-2.93,60.8,5.82
93,93,93,93,93,93,sao filipe,65,IN,1579714569,41,20.51,76.21,75.06,1.97
94,94,94,94,94,94,tiznit,82,MA,1579714569,72,29.58,-9.5,51.03,5.57
95,95,95,95,95,95,urucui,100,BR,1579714569,83,-7.23,-44.56,77.5,4.88
96,96,96,96,96,96,asau,17,RO,1579714570,35,46.43,26.4,42.8,9.17
97,97,97,97,97,97,busselton,59,AU,1579714570,57,-33.65,115.33,63.0,10.29
98,98,98,98,98,98,takoradi,56,GH,1579714570,67,4.88,-1.76,83.55,8.08
99,99,99,99,99,99,rovaniemi,67,FI,1579714571,85,66.5,25.72,15.8,4.7
100,100,100,100,100,100,nishihara,75,JP,1579714571,77,26.18,127.76,66.2,4.7
101,101,101,101,101,101,lata,40,PT,1579714571,81,40.16,-8.33,57.0,4.7
102,102,102,102,102,102,port elizabeth,84,CD,1579714571,75,-7.03,29.76,76.51,0.74
103,103,103,103,103,103,simoes,90,BR,1579714572,62,-7.6,-40.82,84.42,6.67
104,104,104,104,104,104,bouza,70,NE,1579714572,10,14.42,6.04,76.95,12.86
105,105,105,105,105,105,port alberni,84,CD,1579714572,75,-7.03,29.76,76.51,0.74
106,106,106,106,106,106,maralal,99,KE,1579714572,51,1.1,36.7,70.03,9.44
107,107,107,107,107,107,souillac,75,MU,1579714572,94,-20.52,57.52,78.8,4.7
108,108,108,108,108,108,stornoway,40,GB,1579714572,87,58.21,-6.39,48.2,11.41
109,109,109,109,109,109,namatanai,0,PG,1579714021,76,-3.67,152.43,82.45,5.97
110,110,110,110,110,110,lavrentiya,100,RU,1579714573,94,65.58,-171.0,-7.46,4.59
111,111,111,111,111,111,vila,20,PT,1579714573,58,42.03,-8.16,60.01,9.17
112,112,112,112,112,112,portland,90,US,1579713896,93,45.52,-122.68,46.99,10.29
113,113,113,113,113,113,sehithwa,100,BW,1579714574,34,-20.47,22.72,87.44,3.29
114,114,114,114,114,114,seybaplaya,20,MX,1579714574,53,19.65,-90.67,73.4,5.82
115,115,115,115,115,115,goroka,90,PG,1579714574,96,-6.08,145.39,58.01,3.71
116,116,116,116,116,116,grand gaube,90,US,1579714013,100,38.88,-109.5,32.0,2.82
117,117,117,117,117,117,yellowknife,75,CA,1579714473,76,62.46,-114.35,-4.0,17.22
118,118,118,118,118,118,atar,100,MR,1579714575,13,20.52,-13.05,80.73,7.23
119,119,119,119,119,119,new norfolk,75,LR,1579714575,88,6.65,-10.59,77.0,5.82
120,120,120,120,120,120,marquette,90,US,1579714575,85,46.53,-87.63,30.99,13.87
121,121,121,121,121,121,evanston,1,US,1579714575,58,42.04,-87.69,30.99,12.75
122,122,122,122,122,122,cam ranh,0,AR,1579714575,43,-38.98,-67.82,87.8,6.93
123,123,123,123,123,123,poum,17,NC,1579714575,74,-20.23,164.02,78.44,9.8
124,124,124,124,124,124,sabang,0,ID,1579714576,76,5.89,95.32,82.31,14.79
125,125,125,125,125,125,victoria,40,HK,1579714505,83,22.29,114.16,72.0,2.24
126,126,126,126,126,126,mahebourg,75,MU,1579714031,94,-20.41,57.7,78.8,4.7
127,127,127,127,127,127,kapaa,1,US,1579714576,100,22.08,-159.32,63.0,5.82
128,128,128,128,128,128,qasigiannguit,90,GL,1579714576,78,68.82,-51.19,15.8,8.05
129,129,129,129,129,129,florida,75,US,1579714576,53,28.75,-82.5,57.0,11.41
130,130,130,130,130,130,codrington,100,AU,1579714576,87,-38.27,141.97,56.26,26.15
131,131,131,131,131,131,winnemucca,90,US,1579714347,89,40.97,-117.74,42.8,5.82
132,132,132,132,132,132,marzuq,7,YE,1579714576,83,14.4,46.47,59.61,6.93
133,133,133,133,133,133,ayan,93,RU,1579714576,71,56.45,138.17,-11.87,6.46
134,134,134,134,134,134,puerto escondido,90,ES,1579714577,87,36.59,-6.23,51.8,8.05
135,135,135,135,135,135,cabedelo,75,BR,1579714020,70,-6.98,-34.83,84.2,12.75
136,136,136,136,136,136,bambous virieux,75,MU,1579714652,94,-20.26,57.41,78.8,4.7
137,137,137,137,137,137,kaduqli,41,SD,1579714652,14,11.02,29.72,69.69,14.52
138,138,138,138,138,138,parabel,97,RU,1579714652,93,58.7,81.48,6.66,8.72
139,139,139,139,139,139,bethel,1,US,1579714470,54,41.37,-73.41,36.0,4.7
140,140,140,140,140,140,valley station,90,US,1579714728,92,45.13,-116.13,23.0,7.72
141,141,141,141,141,141,mbuji-mayi,95,CD,1579714728,87,-6.15,23.6,73.35,1.68
142,142,142,142,142,142,opuwo,27,,1579714728,33,-18.06,13.84,81.66,15.43
143,143,143,143,143,143,sur,46,OM,1579714728,73,22.57,59.53,68.25,5.01
144,144,144,144,144,144,kiruna,0,SE,1579714728,68,67.86,20.23,24.8,10.29
145,145,145,145,145,145,sal rei,40,JO,1579714728,87,32.57,35.91,42.8,8.05
146,146,146,146,146,146,geraldton,75,AU,1579714728,72,-28.77,114.6,66.2,17.22
147,147,147,147,147,147,sciacca,20,IT,1579714728,82,37.51,13.09,55.4,8.05
148,148,148,148,148,148,chake chake,0,CN,1579714728,69,23.86,103.05,48.02,5.68
149,149,149,149,149,149,gazanjyk,0,TM,1579714729,62,39.24,55.52,33.84,2.93
150,150,150,150,150,150,mokhsogollokh,100,RU,1579714729,93,61.47,128.92,-20.0,1.48
151,151,151,151,151,151,muisne,20,EC,1579714729,94,0.6,-80.03,82.4,8.05
152,152,152,152,152,152,aklavik,75,CA,1579714683,66,68.22,-135.01,-22.0,2.24
153,153,153,153,153,153,egvekinot,85,RU,1579714729,97,66.32,-179.17,-21.53,3.38
154,154,154,154,154,154,samandag,0,TR,1579714729,30,36.08,35.98,53.6,12.75
155,155,155,155,155,155,puerto ayora,90,ES,1579714577,87,36.59,-6.23,51.8,8.05
156,156,156,156,156,156,latung,0,PH,1579714729,64,5.5,120.88,79.99,2.48
157,157,157,157,157,157,necochea,53,AR,1579714552,88,-38.55,-58.74,84.0,7.0
158,158,158,158,158,158,leningradskiy,99,RU,1579714730,98,69.38,178.42,-14.58,3.22
159,159,159,159,159,159,sao joao da barra,65,IN,1579714730,41,20.51,76.21,75.06,1.97
160,160,160,160,160,160,urumqi,100,CN,1579714730,85,43.8,87.6,10.4,2.24
161,161,161,161,161,161,lethem,49,GY,1579714730,38,3.38,-59.8,90.3,11.32
162,162,162,162,162,162,hamilton,1,US,1579714454,55,39.18,-84.53,35.01,6.93
163,163,163,163,163,163,grindavik,75,IS,1579714730,90,63.84,-22.43,37.4,25.28
164,164,164,164,164,164,gua musang,70,IN,1579714730,60,22.2,85.38,65.89,2.84
165,165,165,165,165,165,aksarka,100,RU,1579714730,93,66.56,67.8,9.46,12.95
166,166,166,166,166,166,khandyga,39,RU,1579714731,98,62.67,135.6,-31.22,2.35
167,167,167,167,167,167,ankang,43,CN,1579714731,87,32.68,109.02,38.41,2.89
168,168,168,168,168,168,pangkalanbuun,100,ID,1579714731,97,-2.68,111.62,75.0,1.68
169,169,169,169,169,169,constitucion,25,CL,1579714731,66,-35.33,-72.42,67.87,10.16
170,170,170,170,170,170,upernavik,100,GL,1579714731,94,72.79,-56.15,0.57,7.96
171,171,171,171,171,171,narsaq,75,GL,1579714731,79,60.92,-46.05,23.0,9.17
172,172,172,172,172,172,sao gabriel da cachoeira,65,IN,1579714569,41,20.51,76.21,75.06,1.97
173,173,173,173,173,173,esmeraldas,40,BR,1579714732,69,-19.76,-44.31,78.8,8.05
174,174,174,174,174,174,beringovskiy,16,RU,1579714732,99,63.05,179.32,-12.46,9.89
175,175,175,175,175,175,arraial do cabo,40,BR,1579714732,54,-22.84,-46.65,80.6,6.93
176,176,176,176,176,176,santa maria da vitoria,12,PH,1579714732,87,17.49,120.43,65.75,4.56
177,177,177,177,177,177,keti bandar,20,AM,1579714732,67,40.87,43.84,19.4,2.24
178,178,178,178,178,178,coihaique,20,CL,1579714732,47,-45.58,-72.07,75.2,4.7
179,179,179,179,179,179,marabba,0,SD,1579714732,13,12.35,32.18,69.42,14.76
180,180,180,180,180,180,zvishavane,34,ZW,1579714732,64,-20.33,30.07,67.98,3.8
181,181,181,181,181,181,brownwood,90,US,1579714732,100,31.71,-98.99,50.0,12.75
182,182,182,182,182,182,san jeronimo,67,ML,1579714610,15,13.3,-4.9,91.0,7.2
183,183,183,183,183,183,acapulco,5,MX,1579714568,66,16.86,-99.89,86.0,4.7
184,184,184,184,184,184,buraydah,0,SA,1579714733,43,26.33,43.98,51.8,12.75
185,185,185,185,185,185,mitsamiouli,90,KM,1579714733,88,-11.38,43.28,80.6,14.99
186,186,186,186,186,186,vila franca do campo,20,PT,1579714573,58,42.03,-8.16,60.01,9.17
187,187,187,187,187,187,tera,37,NE,1579714733,13,14.01,0.75,84.18,8.93
188,188,188,188,188,188,edson,1,CA,1579714476,85,53.58,-116.44,21.2,5.82
189,189,189,189,189,189,evensk,0,RU,1579714733,73,61.95,159.23,-22.49,7.49
190,190,190,190,190,190,torbay,75,CA,1579714514,72,47.67,-52.73,21.0,5.82
191,191,191,191,191,191,bairiki,75,KI,1579714734,83,1.33,172.98,80.6,4.7
192,192,192,192,192,192,kaitangata,6,NZ,1579714734,90,-46.28,169.85,57.9,14.63
193,193,193,193,193,193,palmer,1,US,1579714734,58,42.16,-72.33,35.01,3.36
194,194,194,194,194,194,port hedland,84,CD,1579714734,75,-7.03,29.76,76.51,0.74
195,195,195,195,195,195,riverton,90,US,1579714652,100,40.52,-111.94,41.0,7.31
196,196,196,196,196,196,caravelas,100,BR,1579714734,80,-17.71,-39.25,79.48,23.49
197,197,197,197,197,197,provideniya,0,RU,1579714623,88,64.38,-173.3,-12.89,2.51
198,198,198,198,198,198,lagoa,100,PT,1579714734,70,39.05,-27.98,57.69,16.2
199,199,199,199,199,199,wanning,50,CN,1579714735,92,18.8,110.4,68.72,3.4
200,200,200,200,200,200,carnarvon,0,AU,1579714630,73,-24.87,113.63,73.4,21.92
201,201,201,201,201,201,coquimbo,75,CL,1579714810,68,-29.95,-71.34,69.8,11.41
202,202,202,202,202,202,klaksvik,100,FO,1579714810,93,62.23,-6.59,46.4,20.8
203,203,203,203,203,203,mys shmidta,100,RU,1579714810,89,62.06,48.62,22.37,9.28
204,204,204,204,204,204,beloha,40,MG,1579714886,74,-25.17,45.05,69.91,13.71
205,205,205,205,205,205,yayva,100,RU,1579714886,100,59.33,57.26,26.01,3.15
206,206,206,206,206,206,chuy,18,UY,1579714635,53,-33.7,-53.46,80.26,14.79
207,207,207,207,207,207,muslyumovo,89,RU,1579714886,91,55.3,53.19,22.32,14.18
208,208,208,208,208,208,pudozh,100,RU,1579714886,84,61.81,36.53,19.53,11.54
209,209,209,209,209,209,pangnirtung,75,CA,1579714886,67,66.15,-65.71,-25.6,0.98
210,210,210,210,210,210,pingxiang,100,CN,1579714886,98,27.62,113.85,49.48,1.43
211,211,211,211,211,211,imbituba,75,BR,1579714886,83,-28.24,-48.67,73.4,10.29
212,212,212,212,212,212,raahe,56,FI,1579714886,73,64.68,24.48,26.6,11.41
213,213,213,213,213,213,faya,40,SA,1579714847,81,18.39,42.45,55.4,9.17
214,214,214,214,214,214,inongo,99,CD,1579714887,50,-1.95,18.27,82.85,2.48
215,215,215,215,215,215,isangel,67,VU,1579714792,83,-19.55,169.27,76.24,15.21
216,216,216,216,216,216,salalah,20,OM,1579714723,60,17.02,54.09,75.2,6.93
217,217,217,217,217,217,masuguru,100,TZ,1579714887,85,-11.37,38.42,74.57,2.24
218,218,218,218,218,218,eydhafushi,36,MV,1579714887,80,5.1,73.07,83.16,23.47
219,219,219,219,219,219,luderitz,9,,1579714887,53,-26.65,15.16,75.2,9.17
220,220,220,220,220,220,taltal,69,CL,1579714641,66,-25.4,-70.48,69.22,8.25
221,221,221,221,221,221,clyde river,1,US,1579714888,63,41.3,-82.98,33.01,16.11
222,222,222,222,222,222,santa maria,12,PH,1579714888,87,17.49,120.43,65.75,4.56
223,223,223,223,223,223,palampur,0,IN,1579714888,41,32.12,76.53,45.45,3.74
224,224,224,224,224,224,husavik,75,IS,1579714888,52,66.04,-17.34,41.0,50.55
225,225,225,225,225,225,ancud,77,CL,1579714888,56,-41.87,-73.82,71.6,14.99
226,226,226,226,226,226,palafrugell,90,ES,1579714888,93,41.92,3.16,57.0,11.41
227,227,227,227,227,227,alvorada,100,BR,1579714888,96,-12.48,-49.12,73.09,2.84
228,228,228,228,228,228,thompson,40,CA,1579714888,77,55.74,-97.86,3.2,9.17
229,229,229,229,229,229,meridian,90,US,1579714829,70,43.61,-116.39,35.01,5.97
230,230,230,230,230,230,ketchikan,90,US,1579714888,81,55.34,-131.65,44.6,24.16
231,231,231,231,231,231,ahuimanu,40,US,1579714889,93,21.44,-157.84,69.01,2.39
232,232,232,232,232,232,ewo,100,CG,1579714889,52,-0.87,14.82,82.65,3.76
233,233,233,233,233,233,talaya,39,RU,1579714889,100,61.38,152.75,-37.55,0.25
234,234,234,234,234,234,boden,3,SE,1579714838,63,65.83,21.69,26.6,6.93
235,235,235,235,235,235,saint-augustin,100,CA,1579714889,91,51.23,-58.65,16.43,2.04
236,236,236,236,236,236,tazovskiy,100,RU,1579714889,93,67.47,78.7,-0.94,16.82
237,237,237,237,237,237,alofi,46,NU,1579714889,100,-19.06,-169.92,66.2,2.24
238,238,238,238,238,238,verkhoyansk,99,RU,1579714890,97,67.54,133.38,-24.68,1.79
239,239,239,239,239,239,tommot,100,RU,1579714890,92,58.96,126.29,-13.29,3.96
240,240,240,240,240,240,les cayes,92,ES,1579714890,93,42.81,0.71,48.0,4.32
241,241,241,241,241,241,buta,95,CD,1579714890,27,2.79,24.73,78.69,2.71
242,242,242,242,242,242,airai,56,TL,1579714890,85,-8.93,125.41,67.12,4.45
243,243,243,243,243,243,esperance,75,AU,1579714890,93,-33.87,121.9,59.0,13.87
244,244,244,244,244,244,port macquarie,84,CD,1579714890,75,-7.03,29.76,76.51,0.74
245,245,245,245,245,245,yar-sale,100,RU,1579714890,92,66.83,70.83,4.12,19.33
246,246,246,246,246,246,san quintin,67,ML,1579714610,15,13.3,-4.9,91.0,7.2
247,247,247,247,247,247,burnie,100,AU,1579714966,98,-41.07,145.92,55.0,4.0
248,248,248,248,248,248,atripalda,52,IT,1579714966,71,40.92,14.82,53.6,3.36
249,249,249,249,249,249,jalu,0,LY,1579714966,55,29.03,21.55,53.82,5.73
250,250,250,250,250,250,vyshkov,75,RU,1579714966,78,52.48,31.69,33.8,15.66
251,251,251,251,251,251,wewak,99,PG,1579714966,89,-3.55,143.63,76.14,5.55
252,252,252,252,252,252,saint-francois,12,FR,1579714966,74,46.42,3.91,35.6,6.46
253,253,253,253,253,253,richards bay,1,US,1579714966,85,46.84,-95.91,26.01,6.93
254,254,254,254,254,254,townsville,75,AU,1579714967,88,-19.25,146.8,82.4,10.29
255,255,255,255,255,255,san patricio,67,ML,1579714916,15,13.3,-4.9,91.0,7.2
256,256,256,256,256,256,benguela,40,AO,1579714967,74,-12.58,13.41,84.2,11.41
257,257,257,257,257,257,chapais,90,CA,1579714967,85,49.78,-74.85,24.8,18.34
258,258,258,258,258,258,port hawkesbury,84,CD,1579714734,75,-7.03,29.76,76.51,0.74
259,259,259,259,259,259,pakxan,32,LA,1579714967,54,18.38,103.66,72.09,2.66
260,260,260,260,260,260,hofn,40,IS,1579714967,81,64.25,-15.21,42.8,21.92
261,261,261,261,261,261,san ignacio,67,ML,1579714916,15,13.3,-4.9,91.0,7.2
262,262,262,262,262,262,salinopolis,73,BR,1579714967,77,-0.61,-47.36,81.12,18.14
263,263,263,263,263,263,kamennomostskoye,32,RU,1579714967,74,43.74,43.05,33.8,4.47
264,264,264,264,264,264,cherskiy,100,RU,1579714968,97,68.75,161.3,-27.08,7.27
265,265,265,265,265,265,meulaboh,0,ID,1579714760,76,4.14,96.13,82.08,4.97
266,266,266,266,266,266,ratnagiri,0,IN,1579714968,61,16.98,73.3,69.91,2.13
267,267,267,267,267,267,apt,83,FR,1579714968,54,43.88,5.4,59.0,11.41
268,268,268,268,268,268,tres passos,0,IT,1579714968,55,46.32,11.1,39.99,2.24
269,269,269,269,269,269,mogadishu,11,SO,1579714968,81,2.04,45.34,81.01,26.51
270,270,270,270,270,270,ruwi,0,OM,1579714968,69,23.6,58.55,73.4,9.17
271,271,271,271,271,271,severo-kurilsk,89,RU,1579714968,87,50.68,156.12,16.43,12.68
272,272,272,272,272,272,turukhansk,100,RU,1579714969,95,65.82,87.98,-2.09,14.03
273,273,273,273,273,273,shingu,100,JP,1579714969,80,33.73,135.98,55.2,8.08
274,274,274,274,274,274,fairbanks,75,US,1579714912,76,64.84,-147.72,-5.01,0.76
275,275,275,275,275,275,karakol,100,KG,1579714969,62,42.49,78.39,14.18,3.53
276,276,276,276,276,276,komsomolskiy,75,UZ,1579714762,95,40.43,71.72,33.8,2.24
277,277,277,277,277,277,bathsheba,75,BB,1579714969,88,13.22,-59.52,75.2,13.87
278,278,278,278,278,278,axim,56,GH,1579714969,67,4.87,-2.24,83.55,8.08
279,279,279,279,279,279,bayanday,4,RU,1579714969,99,53.07,105.51,-20.27,1.05
280,280,280,280,280,280,canico,40,PT,1579714970,55,32.63,-16.85,60.8,9.17
281,281,281,281,281,281,ban bung,53,LA,1579714970,99,20.02,104.61,60.69,1.57
282,282,282,282,282,282,gimli,46,CA,1579715120,95,50.63,-96.99,23.0,9.62
283,283,283,283,283,283,hami,51,CN,1579715013,81,42.8,93.45,8.06,3.11
284,284,284,284,284,284,sitka,90,US,1579715121,93,57.05,-135.33,37.4,3.36
285,285,285,285,285,285,tiksi,100,RU,1579714993,85,71.69,128.87,-26.16,5.79
286,286,286,286,286,286,zhanaozen,100,KZ,1579715121,96,43.3,52.8,35.53,12.8
287,287,287,287,287,287,fare,100,PF,1579715121,76,-16.7,-151.02,82.47,13.29
288,288,288,288,288,288,whitehorse,75,CA,1579714831,84,60.72,-135.05,1.4,2.24
289,289,289,289,289,289,changji,100,CN,1579715121,85,44.02,87.32,10.4,2.24
290,290,290,290,290,290,aripuana,99,BR,1579715121,78,-9.17,-60.63,86.22,4.81
291,291,291,291,291,291,san rafael,67,ML,1579714999,15,13.3,-4.9,91.0,7.2
292,292,292,292,292,292,bengkulu,100,ID,1579715122,99,-3.8,102.27,73.76,4.14
293,293,293,293,293,293,riohacha,75,CO,1579715122,66,11.54,-72.91,86.0,6.93
294,294,294,294,294,294,lebu,0,CL,1579715008,35,-37.62,-73.65,80.02,6.62
295,295,295,295,295,295,nuuk,75,GL,1579714961,85,64.18,-51.72,15.8,9.17
296,296,296,296,296,296,praia,100,CV,1579715122,44,14.92,-23.51,78.8,13.87
297,297,297,297,297,297,grand river south east,90,US,1579715122,100,38.88,-109.5,33.01,2.82
298,298,298,298,298,298,shelburne,75,CA,1579715122,80,44.08,-80.2,33.01,21.92
299,299,299,299,299,299,kyren,2,RU,1579715123,65,51.68,102.14,-8.41,6.51
300,300,300,300,300,300,roma,1,US,1579714840,68,43.21,-75.46,34.0,4.07
301,301,301,301,301,301,ribeira brava,20,ES,1579715123,81,42.75,-8.44,59.0,10.29
302,302,302,302,302,302,darayya,6,SY,1579715123,87,33.46,36.24,42.8,4.7
303,303,303,303,303,303,griffith,1,US,1579715123,68,41.53,-87.42,32.0,13.87
304,304,304,304,304,304,bodo,40,NO,1579715123,80,67.28,14.4,35.6,16.11
305,305,305,305,305,305,cayenne,20,GF,1579714829,58,4.93,-52.33,86.0,11.41
306,306,306,306,306,306,katherine,90,AU,1579715123,88,-14.47,132.27,80.6,9.17
307,307,307,307,307,307,laguna,75,US,1579714994,93,38.42,-121.42,55.4,4.7
308,308,308,308,308,308,pathanamthitta,88,IN,1579715124,83,9.27,76.78,69.93,5.48
309,309,309,309,309,309,marsa matruh,40,MT,1579715124,76,35.88,14.5,55.99,8.05
310,310,310,310,310,310,sabha,0,LY,1579715124,29,27.04,14.43,58.17,10.04
311,311,311,311,311,311,bilibino,100,RU,1579715124,100,68.05,166.44,-38.52,0.25
312,312,312,312,312,312,udachnyy,12,RU,1579715124,58,66.42,112.4,-36.4,2.24
313,313,313,313,313,313,verkhnyaya inta,100,RU,1579715124,80,60.98,40.21,22.98,11.7
314,314,314,314,314,314,penzance,75,GB,1579715124,93,50.12,-5.54,48.99,6.93
315,315,315,315,315,315,katima mulilo,89,SL,1579715124,45,8.47,-12.01,90.16,2.19
316,316,316,316,316,316,bara,53,NG,1579715125,16,10.37,10.73,78.42,9.28
317,317,317,317,317,317,maragogi,100,BR,1579715072,82,-9.01,-35.22,81.54,16.44
318,318,318,318,318,318,bowen,100,AU,1579715125,88,-20.02,148.23,81.0,2.8
319,319,319,319,319,319,sao sebastiao,65,IN,1579715125,41,20.51,76.21,75.06,1.97
320,320,320,320,320,320,kathmandu,20,NP,1579714992,75,27.72,85.32,44.6,3.62
321,321,321,321,321,321,warragul,100,AU,1579715125,93,-38.17,145.93,59.0,7.0
322,322,322,322,322,322,bukan,100,IR,1579715125,92,36.52,46.21,17.87,1.72
323,323,323,323,323,323,palm springs,75,AT,1579715126,80,47.64,16.11,35.01,3.36
324,324,324,324,324,324,manitowoc,1,US,1579715065,64,44.07,-87.8,33.8,9.17
